PC1,PC2,Player,Cluster
1.129047420673456,1.748840978534714,Brandin Podziemski,Cluster 1
-0.5147814401794162,0.23199721841639273,Luke Kennard,Cluster 4
-0.9632292690199173,0.28189928609446296,Moses Moody,Cluster 4
-0.04053152816599683,-1.0639953605722732,Vasilije Micić,Cluster 4
-0.35275806648016544,0.8182396198106576,AJ Green,Cluster 4
0.8686809226926224,1.3810010461640907,Josh Green,Cluster 1
-0.8318424793476371,0.122156313443383,Shake Milton,Cluster 4
-0.3362486477857778,1.684097219478826,Sam Merrill,Cluster 4
0.3389536496955122,1.1006318947964702,Keon Johnson,Cluster 1
-0.060248659031267915,1.2983496469276885,Max Christie,Cluster 4
-0.8200782936724457,1.3039623441100556,Cameron Payne,Cluster 4
1.2153832499329427,2.8450389308578705,Kris Dunn,Cluster 1
-0.802353077416714,0.20766323977489368,Johnny Juzang,Cluster 4
0.04276445347239455,-0.2711888980790028,Elfrid Payton,Cluster 4
-0.718576733445659,1.3467755127244136,Josh Okogie,Cluster 4
-1.4301118612543546,0.4434042363153162,Alec Burks,Cluster 4
0.5968345601947209,0.2749376496155695,Davion Mitchell,Cluster 1
1.098641566811587,4.233124592717834,Cason Wallace,Cluster 1
-1.543836707418967,0.002663801665859651,Jaden Hardy,Cluster 4
0.0854037881916648,2.354597339644515,Keon Ellis,Cluster 4
-1.294537763008294,0.5898241396027134,Talen Horton-Tucker,Cluster 4
-0.9887929095648701,1.9841825518767635,Ajay Mitchell,Cluster 4
-0.4632466623993076,1.3008832691358077,Dru Smith,Cluster 4
-0.7196430395378404,0.9657432053388314,Cole Anthony,Cluster 4
-1.9335676977703304,0.057290636535439955,Marcus Sasser,Cluster 4
-1.6000417704399286,-0.7707209979608423,Isaiah Wong,Cluster 4
0.0302368864967687,1.4855602534253607,Javonte Green,Cluster 4
-1.6969244268422317,0.17019074529655337,Quenton Jackson,Cluster 4
-1.927096372574921,0.3224327975389514,Jordan Miller,Cluster 4
-2.297649469949564,-0.7171640632755665,Jared Butler,Cluster 4
-1.25602668600784,0.7430917668815119,Ben Sheppard,Cluster 4
0.16803041019188367,2.5111641181092614,Alex Caruso,Cluster 1
-1.9774054341546723,-0.007607740606104451,Trevelin Queen,Cluster 4
-1.8858485679412191,-0.01717482269540003,Ricky Council IV,Cluster 4
-1.6769489813786227,0.2705686212599406,Pelle Larsson,Cluster 4
-0.23539178538229452,0.6967154624284249,Lonzo Ball,Cluster 4
-0.46331383180043484,0.8151593501098705,Vince Williams Jr.,Cluster 4
-2.19292383841272,-0.7550840520793104,Kobe Bufkin,Cluster 4
-1.951703399039274,0.3722162210031585,Monté Morris,Cluster 4
-2.0790819098635773,0.5782075324447522,Seth Curry,Cluster 4
-4.9218957618266685,-1.4529098170366692,Alondes Williams,Cluster 2
-1.7679683977060292,0.3542484226046769,Cam Christie,Cluster 4
-2.088017296424913,-0.3097710052986538,Eric Gordon,Cluster 4
-1.3938082133760397,-0.1053995873370539,Jamal Shead,Cluster 4
-1.550782369470896,0.16390748449840858,Pat Connaughton,Cluster 4
-1.7291433865378625,0.7588453825272996,Ryan Rollins,Cluster 4
-2.015170537769023,-0.10000978350575261,Keaton Wallace,Cluster 4
-1.237461257576818,2.4363210623992315,Gary Payton II,Cluster 4
-4.50787042671873,-1.7599841106503584,A.J. Lawson,Cluster 2
-1.9074736808397248,0.3471242050831896,Wendell Moore Jr.,Cluster 4
-3.2448055991067712,-0.778639597658016,Antonio Reeves,Cluster 2
-0.9138766974791664,0.6639822825947136,Kyle Lowry,Cluster 4
-1.476326694774003,1.4941619297888138,Gabe Vincent,Cluster 4
-2.088211715223203,-0.6498608842417195,KJ Simpson,Cluster 4
-2.5138588193592404,0.8510018784285279,Gary Harris,Cluster 4
-3.0696081957261283,-0.6232454064713673,Cam Spencer,Cluster 2
-1.9416439101659115,-0.24874510484790335,Josh Richardson,Cluster 4
-2.835724221406192,-0.2689525185249062,Reggie Jackson,Cluster 4
-2.7400274566880762,0.06474980761400227,Blake Wesley,Cluster 4
-3.1241060761924664,0.06857013402520337,Aaron Holiday,Cluster 2
-2.438049138199765,1.1958554714881353,Jett Howard,Cluster 4
-4.3048157147761685,-0.6446619503458451,Landry Shamet,Cluster 2
-3.6247021682808307,-0.9269400637889553,Rob Dillingham,Cluster 2
-0.7329742346917274,2.2408195935110133,Andre Jackson Jr.,Cluster 4
-1.863347685996238,0.4162025911737665,Tre Jones,Cluster 4
-2.9149331239017635,-0.6290468989903732,Patty Mills,Cluster 2
-3.6437690712897997,-0.5892021580801785,Jevon Carter,Cluster 2
-2.1682711599154616,1.424064359091447,Reed Sheppard,Cluster 4
-1.096060034166664,-0.13803755951361601,Isaiah Collier,Cluster 4
-2.889041601245339,0.4109550949625878,Johnny Davis,Cluster 4
-3.704802029510964,-0.7635660593936717,Nick Smith Jr.,Cluster 2
-5.311086402899128,-1.6403429018570836,Collin Gillespie,Cluster 2
-4.343866666724738,-2.0522682026707875,David Duke Jr.,Cluster 2
-4.786093234507014,-2.8180345956594204,Quincy Olivari,Cluster 2
-2.2080821868430567,0.16953999411206044,Taze Moore,Cluster 4
-1.9962700657717203,0.7945402734051203,Vít Krejčí,Cluster 4
-2.736911588738513,0.8174748637828658,Johnny Furphy,Cluster 4
-1.7215287602732114,1.9005471479479534,John Konchar,Cluster 4
-3.9251853628452915,-0.7185594563843528,Jeff Dowtin Jr.,Cluster 2
-1.9361543855154526,1.31952648300132,Delon Wright,Cluster 4
-3.6716436728046427,-0.49362719774265557,Jalen Pickett,Cluster 2
-4.497217782183765,-1.373264271196577,TyTy Washington Jr.,Cluster 2
-3.5012592022034092,0.6425187178700188,Craig Porter Jr.,Cluster 2
-3.8544380560259994,0.1328613930378815,Tyler Kolek,Cluster 2
-4.1829515502716115,-0.520827154958065,Chris Duarte,Cluster 2
-4.985929017270756,-0.9761695055499326,Nate Williams,Cluster 2
-4.581596170815966,-0.946950326501566,Lester Quinones,Cluster 2
-3.5656223795550237,0.09223030597302422,Jordan McLaughlin,Cluster 2
-5.4434581970333555,-0.997993033421518,Bryce McGowens,Cluster 2
-4.155910380354052,-0.0001432597887606363,Jalen Hood-Schifino,Cluster 2
-4.254822486592477,0.12079664978747745,Caleb Houstan,Cluster 2
-4.588215880618443,-0.3762525938869426,Yuki Kawamura,Cluster 2
-3.872918923495867,0.3497922069709129,Cory Joseph,Cluster 2
-3.308944674639981,1.5534763537093086,Jordan Walsh,Cluster 4
-5.3421470306717325,-1.0345815826273654,AJ Johnson,Cluster 2
-4.1890061489372945,-0.35051263358973744,Pat Spencer,Cluster 2
-4.6798835955195734,-0.1889277708120726,Adam Flagler,Cluster 2
-4.274218908931097,-0.33216247671737026,Jaden Springer,Cluster 2
-4.770835545805463,-0.3827922529272726,Jazian Gortman,Cluster 2
-4.879188848723963,-1.1586313232011431,Brandon Williams,Cluster 2
-4.90985961727262,-1.6047418618770593,JD Davison,Cluster 2
-3.971062396175985,0.660775454075318,Colby Jones,Cluster 2
-4.801233088807575,-0.48996038406576514,Sidy Cissoko,Cluster 2
-4.8288569919946935,-0.5211259814122923,Jared Rhoden,Cluster 2
-5.6713633054880095,-1.1876118051698308,Jaylen Martin,Cluster 2
-5.070428747831867,-0.5853569448342303,Trey Alexander,Cluster 2
-4.490786799228951,-0.6159831186319297,Baylor Scheierman,Cluster 2
-4.422789202205022,-0.9814479954122153,D.J. Carton,Cluster 2
-5.478953358511482,-1.3338699502349873,Tristen Newton,Cluster 2
-5.247818693077631,-0.8742237168357864,Bronny James,Cluster 2
-5.069075935568531,-0.5040179808870734,Stanley Umude,Cluster 2
-4.721315561149683,-1.12462025868496,Daishen Nix,Cluster 2
-5.262897339780202,-0.8363307511988346,Reece Beekman,Cluster 2
-5.840593424530352,-1.0504122966034233,Alex Ducas,Cluster 2
-5.722072382438018,-1.444548911809833,Daniss Jenkins,Cluster 2
-5.710368540975286,-1.8955307687216627,Josh Christopher,Cluster 2
-5.292080486545336,-0.5374679932729476,Mac McClung,Cluster 2
-4.8867057477604625,-0.8654202930594735,Mason Jones,Cluster 2
