PC1,PC2,Player,Cluster
-1.0729459683958826,2.072422854628837,Julian Phillips,Cluster 1
-1.5569570508869366,0.30770273644885665,Jamal Cain,Cluster 2
-1.3614108544149075,1.5514173894295171,Dalen Terry,Cluster 1
-1.8850650282752928,1.1222524845234014,Kris Murray,Cluster 2
-1.2352840885310568,0.7493260057176477,Oso Ighodaro,Cluster 2
-2.938882077423767,1.1497028917462169,Doug McDermott,Cluster 2
-2.5884703833793923,0.18837900689418677,Isaac Jones,Cluster 2
-2.4110261661159957,-0.5507343666942901,Jae'Sean Tate,Cluster 2
-1.4003993288888752,0.7864126964351584,Cody Williams,Cluster 2
-1.8930715144957078,0.6864478222015289,Jabari Walker,Cluster 2
0.4136060165619964,1.268283750040233,Moussa Diabate,Cluster 1
-2.0782145560581538,-0.9266378885360679,Jae Crowder,Cluster 2
-2.7629860813602027,0.21641380231554358,Josh Minott,Cluster 2
-3.804956920231369,-0.8489016480376147,Pete Nance,Cluster 2
-3.554824954195296,-1.6178156385321394,Richaun Holmes,Cluster 2
-2.057654007570379,0.37503712994824656,Ousmane Dieng,Cluster 2
-3.4830721517449548,-0.9413457166286177,Kobe Brown,Cluster 2
-2.623736462983532,0.5696183241881174,Hunter Tyson,Cluster 2
-2.8069452180616397,-0.813777864573964,Drew Peterson,Cluster 2
-2.300407971015488,-0.08308544438354483,Taj Gibson,Cluster 2
-3.989600561102853,-0.4936220934496995,Jeff Green,Cluster 2
-3.6790369025395218,-0.9461691072320483,E.J. Liddell,Cluster 2
-1.4706739604835661,0.24082310455483244,Maxi Kleber,Cluster 2
-3.270515122185702,0.576782213248093,Anthony Gill,Cluster 2
-3.554371125648336,-1.1738845048220783,Vlatko Čančar,Cluster 2
-3.1070711606922297,0.34605359002389113,Olivier-Maxence Prosper,Cluster 2
-2.6989158220809255,1.0024268409943835,Dillon Jones,Cluster 2
-4.213827173878054,-1.2982743139010968,Adama Sanogo,Cluster 2
-4.631113619369149,-1.6063117869048906,Justin Edwards,Cluster 2
-4.335255506504331,-2.2632455712359243,Leonard Miller,Cluster 2
-4.0267854734783155,-0.6047769734991074,Tyler Smith,Cluster 2
-4.0135082824899175,-0.09617849785672794,Patrick Baldwin Jr.,Cluster 2
-3.881025554016012,-0.40809944784358004,MarJon Beauchamp,Cluster 2
-3.349364539291696,-0.22354812556807296,Adem Bona,Cluster 2
-4.072375454755994,-1.438527734175835,James Johnson,Cluster 2
-3.8146746140854737,-0.3569502611605564,Pacôme Dadiet,Cluster 2
-3.7105591645007765,0.27234300568963843,Enrique Freeman,Cluster 2
-3.3498065520667413,-0.6502393689197183,Armel Traore,Cluster 2
-4.469462962108761,-0.36330939601610607,Matt Ryan,Cluster 2
-4.009842026732488,-1.237650284205435,Luke Travers,Cluster 2
-4.147033648375492,-1.2403038206616337,Markieff Morris,Cluster 2
-3.1921864530385515,0.5027054910937171,Xavier Tillman,Cluster 2
-4.648480299855234,-1.1674464537105973,Dominick Barlow,Cluster 2
-4.663109118809458,-1.480635502039016,Mouhamed Gueye,Cluster 2
-4.840444901173373,-1.4495188098095642,Chris Livingston,Cluster 2
-4.2819680351077265,-0.7508567534598457,Gui Santos,Cluster 2
-4.900314949809904,-1.3443032361029592,Keshad Johnson,Cluster 2
-5.007817747050503,-1.227928771040213,Cui Yongxi,Cluster 2
-4.804656913239769,-0.7963169155970762,Maxwell Lewis,Cluster 2
-4.703758075938707,-1.0300041219537517,Malevy Leons,Cluster 2
-4.765527329518354,-1.4065029888304035,Jalen Bridges,Cluster 2
-4.929135756315873,-0.7007569499385445,Jacob Toppin,Cluster 2
-4.521510177150586,-1.4161548926416752,Cole Swider,Cluster 2
-4.837231922443136,-1.3980529533874384,Harrison Ingram,Cluster 2
-4.93864917217125,-1.5349454349253364,Isaiah Crawford,Cluster 2
-4.906118166164042,-1.3060761746543623,Justin Minaya,Cluster 2
-4.845160004240114,-0.29784793200379645,Kessler Edwards,Cluster 2
-4.699910720087903,-1.5082700981404074,Riley Minix,Cluster 2
-4.702251690924889,-1.1420544626163678,Spencer Jones,Cluster 2
-4.953615120287725,-1.2622863641015731,Tristan Vukcevic,Cluster 2
